       1        9       16    -0.1798    -0.1536    -0.2417     6.6922     2.3361    -1.6386  1  3    19.9582    11.5909
       2        9       16    -0.2254    -0.1031    -0.2394    -5.4233   -10.5880    -1.6849  1  3    20.4514    12.1935
       3        9       16     0.4759    -0.1030    -0.0512    -4.3525    -5.8474     3.0510  1  3    20.0445    11.9884
       4        9       16     0.0264    -0.0563    -0.2317     6.5627    -7.7361     0.4324  1  3    19.9238    12.3613
       5        9       16     0.5725    -0.0946    -0.3243     8.7854    -8.1904    -0.8969  1  3    20.1614    12.3722
       6        9       16     0.5143     0.0139    -0.3946    13.4056    -2.8345     4.3675  1  3    19.7573    11.7008
       7        9       16     0.4546    -0.2173     0.6376   -17.8922    -5.6636     0.2864  1  3    19.6062    11.7790
       8        9       16    -0.4740     0.0358    -0.9679    26.2259    -9.2435    -3.2333  1  3    19.4302    11.7422
       9        9       16     0.0522    -0.0432     0.1915     5.2715    -9.6618    -3.0712  1  3    19.5021    11.9350
      10        9       16    -0.4806    -0.0099     0.2044    -3.8971    -2.9562    -0.7499  1  3    19.1389    11.8949
      11        9       16     0.3901    -0.2590    -0.7759     5.8416   -14.6193    -1.3286  1  3    19.8155    12.0388
      12        9       16    -0.4659    -0.0962     0.1225    -4.3187    16.0165     0.2384  1  3    19.1956    11.4213
      13        9       16    -0.0416    -0.0381    -0.3804    -1.0783    -2.7011    -4.3227  1  3    19.4944    12.4249
      14        9       16     0.0267    -0.2404    -0.5440    -7.5499     4.6365    -3.5985  1  3    19.2171    11.0942
      15        9       16     0.1878     0.1026    -0.2398     6.1257    -7.8757     2.4168  1  3    19.4078    10.9044
      16        9       16     0.2795    -0.1662     0.4678     7.2269   -17.6727    -1.1074  1  3    19.3097    11.6857
      17        9       16     0.2762    -0.1629     0.1764    10.1469   -20.9719    -2.4441  1  3    19.5917    11.7228
      18        9       16     0.1584    -0.0563    -0.3707    15.6921   -30.0241     2.4701  1  3    19.9910    11.9016
      19        9       16    -0.1175     0.2103    -0.1012   -21.2953    -1.9069     5.0960  1  3    20.1199    11.8615
      20        9       16     0.4995    -0.0214    -0.1895    -1.6099    -4.5203    -2.4253  1  3    19.0832    12.1040
      21        9       16     0.7434    -0.0514     0.7402   -16.6552    -4.9752     1.3691  1  3    19.4966    12.1892
      22        9       16    -0.0674     0.1120     0.3589   -24.0689     4.2101    -4.2970  1  3    19.6825    12.0207
      23        9       16     0.0706    -0.2253     0.0936     7.7723    -6.3538    -1.4661  1  3    20.2875    12.3463
      24        9       16     0.0666    -0.0041     0.1452    -3.9257    -3.6352    -2.7303  1  3    20.3003    11.9621
      25        9       16    -0.1760    -0.0844    -0.2931    -4.8720   -10.9135     1.9055  1  3    18.0982    12.1667
      26        9       16     0.1722    -0.2267     0.4179   -12.8670   -18.3383    -2.0488  1  3    19.4796    12.5593
      27        9       16     0.0361     0.0110    -0.0497    -6.2296   -10.6782     1.2499  1  3    19.4830    12.2945
      28        9       16     0.2977    -0.1684    -0.5449    -2.4995   -15.7861     0.1707  1  3    18.9211    12.2660
      29        9       16    -0.3716    -0.1286     0.1366     5.0085    -9.9444    -1.3525  1  3    19.2296    12.6318
      30        9       16     0.2241     0.1243    -0.2880     3.6843    -9.6511     5.5195  1  3    19.2942    12.1890
      31        9       16     0.1207    -0.0611     0.2749     3.3079   -25.6557     1.6525  1  3    19.1883    12.8140
      32        9       16     0.2638    -0.2679    -0.4197     7.0746   -12.3203    -1.8483  1  3    19.5279    11.8719
      33        9       16    -0.1988    -0.1012     0.0710   -16.9901     5.4853    -1.9494  1  3    19.1845    11.4770
      34        9       16    -0.1924    -0.0252    -0.2235     3.6774    16.6110    -2.1520  1  3    18.9801    11.1665
      35        9       16     0.3465    -0.0608     0.0535     8.0309    -2.7281    -5.7802  1  3    18.8850    11.8056
      36        9       16     0.4549    -0.1460     0.1951    -9.3110   -19.7328     2.6738  1  3    19.0139    12.5617
      37        9       16     0.6017     0.0702    -0.0058    -8.9111   -22.9037     5.6969  1  3    19.2444    12.6039
      38        9       16     0.5309    -0.3002    -0.7866     8.5965   -21.0295     3.2786  1  3    18.6653    12.1990
      39        9       16     0.2832     0.0799     0.1975    15.5493   -31.1813     6.4614  1  3    19.1442    12.2398
      40        9       16     0.2120    -0.0889    -0.0741    -1.7563    -3.4410    -0.1222  1  3    18.7571    12.4119
      41        9       16    -0.2815     0.0099    -0.2712    -2.6284   -26.9360     7.7713  1  3    18.6007    12.7965
      42        9       16    -0.2045     0.1502     0.0666   -14.9544    -1.2748     0.3551  1  3    20.6557    12.3578
      43        9       16    -0.8445    -0.0269     0.1682   -14.4927    -2.1941    -4.9090  1  3    20.3349    11.8648
      44        9       16     0.2066    -0.1270    -0.5454    -4.8053     9.3008    -6.2686  1  3    20.2025    12.2699
      45        9       16     0.1910    -0.0289    -0.2277     0.2335   -18.0397     1.9902  1  3    20.3332    12.1315
      46        9       16     0.2486    -0.1362    -0.0277   -14.6384   -16.5397     6.1484  1  3    18.3059    11.4528
      47        9       16    -0.2556    -0.0446     0.6054    -6.5109   -15.0972    -2.9633  1  3    18.0617    12.3597
      48        9       16     0.5113    -0.1385    -0.1282    -6.6849   -12.8496     0.3044  1  3    18.9165    11.7515
      49        9       16     0.1104    -0.1325    -0.6134    -1.0635    -9.8686    -4.4908  1  3    18.8806    12.4121
      50        9       16    -0.1670    -0.1249     0.4321   -20.2840   -17.7649    -0.7257  1  3    19.6250    12.7048
      51        9       16     0.2456     0.0113    -0.0971     5.5197   -19.4601     0.5141  1  3    20.4177    13.0447
      52        9       16    -0.2035     0.0559     0.0650    -2.7975   -18.7933    -0.0410  1  3    19.3720    12.6815
      53        9       16     0.2739    -0.1108     0.0337   -20.8662    -3.1089     1.4200  1  3    20.2803    12.1224
      54        9       16     0.2670    -0.0905    -0.2707    -5.3601    -0.1858     0.3142  1  3    18.6278    11.3020
      55        9       16     0.6547    -0.1255    -0.0201   -11.5702   -21.9065     3.1486  1  3    18.5789    12.6723
      56        9       16     0.1609    -0.1239    -0.0550    18.3143   -17.8709    -1.2623  1  3    18.4667    12.6910
      57        9       16     0.1984    -0.1179    -0.3735    -8.9424   -13.0002     1.8626  1  3    19.0480    12.0046
